Date,Open,High,Low,Close,Volume
1960-12-09,1317.7,1317.7,1294.39,1310.16
1960-12-16,1292.45,1302.9,1277.17,1302.9
1960-12-23,1288.46,1319.36,1287.89,1319.36
1960-12-30,1332.63,1356.71,1332.63,1356.71
1961-01-06,1366.74,1383.06,1366.74,1383.06
1961-01-13,1383.63,1423.51,1383.63,1423.51
1961-01-20,1437.91,1466.93,1437.91,1466.93
1961-01-27,1474.63,1490.15,1468.16,1490.15
1961-02-03,1501.5,1534.13,1493.85,1534.13
1961-02-10,1552.17,1558.32,1543.6,1558.32
1961-02-17,1569.56,1587.67,1567.16,1574.29
1961-02-24,1580.4,1580.4,1562.66,1566.75
1961-03-03,1545.13,1554.61,1524.53,1554.61
1961-03-10,1544.04,1544.04,1485.98,1525.26
1961-03-17,1511.46,1511.46,1481.38,1499.26
1961-03-24,1487.49,1531.47,1480.79,1531.47
1961-03-31,1537.16,1590.5,1537.16,1590.5
1961-04-07,1599.66,1609.86,1588.7,1609.86
1961-04-14,1619.59,1649.59,1619.59,1649.59
1961-04-21,1664.14,1673.99,1652.3,1662.94
1961-04-28,1665.78,1665.78,1645.55,1645.55
1961-05-05,1646.95,1682.08,1637.44,1682.08
1961-05-12,1675.33,1696.72,1675.33,1696.72
1961-05-19,1696.71,1703.36,1642.81,1642.81
1961-05-26,1650.77,1677.33,1650.77,1677.33
1961-06-02,1682.4,1682.4,1635.34,1639.07
1961-06-09,1635.12,1635.12,1579.73,1613.67
1961-06-16,1616.75,1649.25,1616.75,1647.14
1961-06-23,1663.15,1706.27,1663.15,1706.27
1961-06-30,1715.16,1742.14,1715.16,1742.14
1961-07-07,1760.72,1784.26,1760.72,1784.26
1961-07-14,1795.31,1822.02,1793.45,1817.06
1961-07-21,1811.95,1829.74,1772.43,1777.85
1961-07-28,1793.19,1793.19,1761.17,1766.74
1961-08-04,1745.26,1763.89,1718.97,1718.97
1961-08-11,1691.82,1733.12,1660.04,1733.12
1961-08-18,1727.8,1739.34,1721.01,1729.93
1961-08-25,1721.56,1721.56,1679.41,1679.44
1961-09-01,1663.92,1663.92,1602.37,1621.21
1961-09-08,1614.94,1614.94,1544.58,1613.03
1961-09-15,1585.93,1585.93,1509.68,1520.39
1961-09-22,1482.02,1509.03,1482.02,1489.74
1961-09-29,1488.47,1526.03,1488.47,1526.03
1961-10-06,1486.52,1486.52,1395.31,1398.13
1961-10-13,1345.4,1414.33,1345.4,1414.33
1961-10-20,1409.79,1409.79,1305.68,1305.68
1961-10-27,1299.76,1349.48,1299.76,1324.41
1961-11-03,1322.11,1368.46,1322.11,1368.46
1961-11-10,1388.3,1428.83,1388.3,1417.54
1961-11-17,1398.75,1399.32,1381.62,1381.62
1961-11-24,1376.8,1376.8,1360.25,1360.25
1961-12-01,1342.45,1342.45,1303.15,1337.36
1961-12-08,1327.35,1332.91,1296.68,1299.57
1961-12-15,1281.65,1291.19,1267.59,1269.87
1961-12-22,1263.47,1354.37,1258,1354.37
1961-12-29,1384.37,1432.6,1384.37,1432.6
1962-01-05,1425.3,1425.3,1403.07,1414.84
1962-01-12,1426.12,1467.21,1426.12,1467.21
1962-01-19,1477.46,1491.55,1467.31,1491.55
1962-01-26,1496.54,1511.53,1488.35,1509.25
1962-02-02,1508.37,1536.87,1497.52,1536.87
1962-02-09,1549.86,1578.52,1536.86,1574.09
1962-02-16,1573.7,1589.76,1525.46,1525.46
1962-02-23,1528.26,1532.21,1508.85,1508.85
1962-03-02,1492.44,1502.88,1472.33,1477.22
1962-03-09,1482.27,1505.12,1481.1,1481.1
1962-03-16,1477.14,1486.41,1454.6,1486.41
1962-03-23,1497.31,1514.93,1494.24,1514.21
1962-03-30,1503.28,1508.36,1436.01,1449.78
1962-04-06,1420.36,1424.09,1382.21,1382.21
1962-04-13,1390.78,1425.34,1386.53,1425.34
1962-04-20,1406.35,1406.35,1359.85,1368.08
1962-04-27,1343.85,1381.73,1342.3,1379.73
1962-05-04,1378.42,1378.42,1366.87,1372.48
1962-05-11,1375.18,1445.89,1375.18,1431.37
1962-05-18,1426.94,1439.36,1409.32,1412.84
1962-05-25,1420.03,1420.03,1394.02,1403.89
1962-06-01,1393.45,1397.52,1362.3,1397.52
1962-06-08,1395.32,1436.04,1395.32,1435.99
1962-06-15,1437.74,1441.63,1432.34,1434.36
1962-06-22,1438.79,1440.79,1418.39,1418.39
1962-06-29,1406.97,1450.25,1406.97,1450.25
1962-07-06,1462.22,1486.44,1462.22,1486.44
1962-07-13,1487.2,1487.2,1460.8,1475.7
1962-07-20,1477.79,1479.12,1452.18,1452.18
1962-07-27,1433.86,1450.26,1407.19,1407.19
1962-08-03,1421.81,1421.81,1409,1409
1962-08-10,1389.79,1425.43,1382.87,1425.43
1962-08-17,1421.95,1429.27,1411.95,1429.27
1962-08-24,1432.29,1432.29,1405.11,1405.11
1962-08-31,1403.34,1424.92,1403.34,1412.07
1962-09-07,1399.72,1399.72,1357.05,1357.05
1962-09-14,1340.92,1357.71,1329.81,1354.41
1962-09-21,1339.82,1339.82,1326.26,1339.56
1962-09-28,1328.37,1328.37,1289.61,1289.61
1962-10-05,1261.79,1315.36,1240.16,1315.36
1962-10-12,1327.77,1327.77,1281.87,1286.38
1962-10-19,1272.76,1272.76,1245.52,1266.48
1962-10-26,1255.57,1255.57,1236.5,1236.5
1962-11-02,1216.04,1321.72,1216.04,1321.72
1962-11-09,1329.45,1405.96,1329.45,1405.96
1962-11-16,1429.65,1429.65,1403.47,1428.24
1962-11-23,1416.88,1431.19,1392.65,1431.19
1962-11-30,1432.44,1454.71,1432.44,1443.41
1962-12-07,1457.11,1457.11,1434.66,1436.98
1962-12-14,1423.01,1437.83,1411.32,1437.83
1962-12-21,1432.74,1441.83,1420.25,1434.06
1962-12-28,1430.04,1432.31,1420.43,1420.43
1963-01-04,1418.25,1418.25,1400.58,1400.58
1963-01-11,1391.22,1421.27,1391.22,1408.4
1963-01-18,1416.33,1455.59,1413.75,1455.59
1963-01-25,1473.79,1475.25,1453.94,1475.25
1963-02-01,1469.61,1469.61,1452.49,1465.36
1963-02-08,1470.71,1502.26,1470.71,1502.26
1963-02-15,1510.96,1510.96,1478.45,1478.45
1963-02-22,1475.78,1495.38,1475.78,1489.59
1963-03-01,1482.98,1515.85,1482.98,1515.85
1963-03-08,1522.28,1522.28,1509.89,1514.85
1963-03-15,1518.66,1536.28,1517.76,1534.44
1963-03-22,1541.45,1562.77,1541.45,1562.77
1963-03-29,1559.69,1614.13,1559.69,1614.13
1963-04-05,1624.17,1634.37,1612.61,1621.13
1963-04-12,1629.5,1629.5,1586.73,1586.73
1963-04-19,1602.29,1603.37,1584.15,1584.15
1963-04-26,1575.05,1592.59,1563.64,1592.59
1963-05-03,1592.57,1600.18,1592.57,1600.18
1963-05-10,1594.92,1608.16,1590.61,1603.81
1963-05-17,1598.17,1598.17,1558.28,1570.32
1963-05-24,1550.05,1559.9,1527.74,1559.9
1963-05-31,1556.11,1560.15,1546.09,1560.15
1963-06-07,1550.78,1563.05,1528.52,1563.05
1963-06-14,1558.06,1570.17,1554.74,1568.99
1963-06-21,1549.25,1558.88,1534.87,1538.41
1963-06-28,1532.69,1570.58,1532.69,1570.58
1963-07-05,1596.55,1598.69,1585.75,1588.35
1963-07-12,1588.2,1588.2,1531.19,1535.67
1963-07-19,1514.33,1522.44,1390.99,1390.99
1963-07-26,1429.21,1450.03,1411.68,1412.27
1963-08-02,1352.73,1407.86,1352.73,1407.86
1963-08-09,1391.67,1391.67,1361.97,1386.76
1963-08-16,1402.81,1413.67,1386.64,1389.96
1963-08-23,1371.38,1371.38,1314.53,1314.53
1963-08-30,1314.01,1359.14,1314.01,1349.22
1963-09-06,1344.36,1344.36,1305.71,1311.77
1963-09-13,1295.81,1398.23,1295.81,1398.23
1963-09-20,1387.78,1402.27,1352.43,1352.43
1963-09-27,1355.82,1355.82,1319.91,1319.91
1963-10-04,1301.68,1361.14,1301.68,1361.14
1963-10-11,1351.91,1351.91,1324.62,1324.62
1963-10-18,1319.67,1356.32,1319.67,1356.32
1963-10-25,1356.21,1387.36,1356.21,1375.86
1963-11-01,1380,1380,1334.57,1352.82
1963-11-08,1340.57,1340.57,1296.09,1296.09
1963-11-15,1299.17,1302.23,1281.82,1302.23
1963-11-22,1314.46,1314.46,1285.5,1285.5
1963-11-29,1245.23,1284.02,1245.23,1278.23
1963-12-06,1257.3,1261.92,1239.54,1258.88
1963-12-13,1258.85,1258.85,1224.92,1236.22
1963-12-20,1216.31,1224.45,1200.64,1213.61
1963-12-27,1216.21,1243.94,1216.21,1225.1
1964-01-03,1204.4,1204.4,1204.4,1204.4
1964-01-10,1205.48,1245.68,1205.48,1245.68
1964-01-17,1259.08,1293.54,1259.08,1293.54
1964-01-24,1316.78,1333.79,1316.78,1321.38
1964-01-31,1324.32,1338.18,1323.53,1329.71
1964-02-07,1305.1,1305.1,1290.08,1290.6
1964-02-14,1285.66,1306.25,1278.59,1278.59
1964-02-21,1280.33,1284.74,1268.23,1268.23
1964-02-28,1264.2,1269.5,1257.26,1257.26
1964-03-06,1253.9,1278.56,1253.9,1269.8
1964-03-13,1263.49,1263.49,1224.91,1228.48
1964-03-20,1221.01,1221.01,1204.63,1216.3
1964-03-27,1214.44,1241.55,1213.44,1221.92
1964-04-03,1214.66,1235.95,1214.66,1215.34
1964-04-10,1210.82,1215.01,1203.21,1215.01
1964-04-17,1216.9,1235.46,1216.48,1227.85
1964-04-24,1221.86,1225.22,1213.68,1214.53
1964-05-01,1217.07,1247.02,1217.07,1247.02
1964-05-08,1245.64,1268.25,1244.4,1268.25
1964-05-15,1268.47,1301.13,1268.47,1301.13
1964-05-22,1303.72,1319.72,1303.72,1307.23
1964-05-29,1317.71,1322.26,1311.68,1318.81
1964-06-05,1319.34,1319.34,1295.69,1295.69
1964-06-12,1298.54,1335.88,1298.54,1335.88
1964-06-19,1344.94,1344.94,1319.74,1323.65
1964-06-26,1315.8,1338.96,1315.8,1338.96
1964-07-03,1348.47,1369,1348.47,1361.68
1964-07-10,1362.78,1362.78,1337.12,1337.12
1964-07-17,1331.4,1343.99,1331.4,1338.45
1964-07-24,1325.43,1325.43,1310.49,1323.6
1964-07-31,1326.19,1326.19,1306.72,1313.09
1964-08-07,1303.76,1303.76,1294.43,1303.47
1964-08-14,1304.94,1304.94,1275.49,1286.89
1964-08-21,1284.59,1294.63,1281.75,1288.49
1964-08-28,1280.23,1287.54,1262.19,1267.18
1964-09-04,1276.11,1299.96,1276.11,1289.36
1964-09-11,1286.26,1286.26,1256.55,1264.43
1964-09-18,1259.94,1263.22,1239.03,1255.51
1964-09-25,1247.6,1247.6,1216.45,1216.45
1964-10-02,1210.34,1223.64,1210.34,1213.79
1964-10-09,1206.5,1231.07,1203.14,1230.51
1964-10-16,1222.41,1222.41,1209.81,1209.81
1964-10-23,1210.22,1212.3,1206.53,1206.53
1964-10-30,1207.81,1212.56,1204.68,1212.56
1964-11-06,1207.62,1208.54,1203.42,1203.42
1964-11-13,1202.69,1216.7,1202.69,1216.7
1964-11-20,1217.53,1224.55,1217.53,1219.79
1964-11-27,1208.57,1212.58,1206.76,1212.58
1964-12-04,1209.31,1209.31,1205.98,1205.98
1964-12-11,1206.93,1218.53,1206.93,1218.53
1964-12-18,1219.81,1219.81,1214.49,1214.73
1964-12-25,1218.21,1234.65,1214.73,1215.48
1965-01-01,1216.55,1216.55,1216.55,1216.55
1965-01-08,1227.11,1286.43,1227.11,1278.32
1965-01-15,1289.98,1289.98,1279.25,1279.25
1965-01-22,1271.68,1271.68,1253.82,1253.82
1965-01-29,1249.72,1258.21,1240.86,1240.86
1965-02-05,1242.83,1263.59,1238.75,1255.84
1965-02-12,1258.93,1260.73,1248.61,1255.75
1965-02-19,1249.5,1249.5,1231.03,1231.03
1965-02-26,1224.82,1224.82,1212.88,1212.88
1965-03-05,1206.48,1213.03,1202.54,1203.09
1965-03-12,1190.98,1190.98,1164.63,1189.07
1965-03-19,1188.49,1188.49,1170.61,1170.61
1965-03-26,1170.28,1170.28,1133.91,1133.91
1965-04-02,1118.79,1139.3,1115.07,1115.07
1965-04-09,1124.45,1183.12,1124.45,1171.61
1965-04-16,1163,1163,1141.57,1141.57
1965-04-23,1136.13,1144.55,1119.86,1129
1965-04-30,1144.22,1177.33,1144.22,1177.33
1965-05-07,1173.48,1173.48,1162.63,1168.92
1965-05-14,1162.5,1163.87,1148.21,1148.21
1965-05-21,1149.03,1149.03,1140.79,1141.13
1965-05-28,1133.63,1133.63,1081.51,1109.14
1965-06-04,1096.62,1131.32,1092.85,1119.99
1965-06-11,1114.52,1114.52,1089.94,1089.94
1965-06-18,1080.29,1089.68,1055.6,1089.68
1965-06-25,1075.6,1104.03,1075.6,1084.45
1965-07-02,1072.41,1072.41,1057.04,1057.04
1965-07-09,1049.07,1049.07,1024.31,1024.31
1965-07-16,1020.49,1037.97,1020.49,1031.65
1965-07-23,1037.52,1045.69,1027.85,1028.09
1965-07-30,1034.34,1105.54,1034.34,1105.54
1965-08-06,1120.59,1153.71,1111.69,1144.09
1965-08-13,1150.57,1150.57,1122.09,1150.5
1965-08-20,1158.35,1168.62,1151.77,1167.51
1965-08-27,1170.92,1230.46,1170.92,1230.46
1965-09-03,1245.49,1256.22,1240.07,1254.21
1965-09-10,1235.78,1277.15,1235.78,1265.56
1965-09-17,1250.29,1269.15,1241.93,1269.15
1965-09-24,1271.76,1271.76,1243.4,1244.08
1965-10-01,1233.41,1251.88,1205.2,1205.2
1965-10-08,1204.48,1210.05,1191.89,1210.05
1965-10-15,1219.12,1258.34,1219.12,1249.63
1965-10-22,1248.84,1253.34,1230.12,1230.12
1965-10-29,1222.83,1257.31,1222.83,1257.31
1965-11-05,1268,1274.69,1262.8,1274.69
1965-11-12,1284.31,1323.11,1284.31,1312.6
1965-11-19,1304.22,1340.47,1304.22,1329.88
1965-11-26,1343.67,1354.42,1325.56,1340.13
1965-12-03,1359.81,1409.07,1337.2,1337.2
1965-12-10,1315.26,1357.78,1315.26,1353.01
1965-12-17,1340.05,1373.62,1340.05,1372.12
1965-12-24,1367.42,1400.85,1364.97,1400.85
1965-12-31,1412.77,1417.83,1412.77,1417.83
1966-01-07,1430.13,1434.94,1412.98,1412.98
1966-01-14,1421.5,1421.5,1410.43,1416.12
1966-01-21,1421.1,1442.01,1414.01,1442.01
1966-01-28,1451.68,1470.41,1445.34,1470.41
1966-02-04,1470.38,1492.42,1470.38,1484.09
1966-02-11,1498.89,1505.7,1474.03,1474.03
1966-02-18,1464.27,1464.67,1442.02,1455.04
1966-02-25,1465.79,1499.3,1465.42,1499.3
1966-03-04,1507.41,1530.36,1507.41,1530.36
1966-03-11,1533.75,1545.78,1512.19,1519.87
1966-03-18,1535.04,1560.09,1535.04,1554.96
1966-03-25,1568.28,1571.83,1550.21,1560.86
1966-04-01,1566.6,1588.73,1566.6,1586.95
1966-04-08,1573.87,1573.87,1535.88,1535.88
1966-04-15,1536.88,1555.71,1535.2,1541.2
1966-04-22,1531.53,1531.53,1486.93,1530.93
1966-04-29,1530.16,1557.97,1523,1557.97
1966-05-06,1565.55,1582.15,1560.28,1560.28
1966-05-13,1572.94,1582.73,1567.17,1567.17
1966-05-20,1558.15,1564.94,1552.76,1554.42
1966-05-27,1561.14,1574.06,1517.05,1517.05
1966-06-03,1512.63,1527.92,1490.85,1527.92
1966-06-10,1524.5,1524.5,1507.03,1518.18
1966-06-17,1526.5,1545.77,1513.26,1513.26
1966-06-24,1514.94,1522.71,1504.14,1513.8
1966-07-01,1521,1521,1494.9,1519.97
1966-07-08,1532.66,1532.66,1506.03,1506.03
1966-07-15,1480.5,1480.5,1443.83,1456.66
1966-07-22,1434.68,1480.05,1434.68,1480.05
1966-07-29,1470.98,1502.13,1468.23,1502.13
1966-08-05,1495.88,1495.88,1475.87,1475.87
1966-08-12,1475.05,1495.61,1475.05,1495.61
1966-08-19,1496.94,1497.35,1465.34,1465.34
1966-08-26,1463.69,1469.55,1450.61,1451.1
1966-09-02,1456.63,1472.86,1456.63,1457.29
1966-09-09,1456.77,1456.77,1436.15,1441.29
1966-09-16,1442.37,1442.37,1416.55,1416.55
1966-09-23,1435.89,1461.44,1435.89,1452.63
1966-09-30,1467.69,1471.61,1464.59,1471.61
1966-10-07,1469.24,1469.24,1444.89,1450.54
1966-10-14,1442.22,1448.17,1436.71,1439.92
1966-10-21,1432.92,1441.43,1418.54,1418.54
1966-10-28,1413.78,1433.59,1408.08,1433.59
1966-11-04,1441.02,1441.02,1431.92,1435.63
1966-11-11,1445.08,1445.08,1415.35,1415.35
1966-11-18,1415.02,1428.78,1414.6,1428.78
1966-11-25,1431.27,1431.27,1405.58,1406.4
1966-12-02,1391.77,1392.24,1378.34,1379
1966-12-09,1364.34,1393.64,1364.34,1391.97
1966-12-16,1391.49,1391.49,1376.49,1381.22
1966-12-23,1394.23,1445.86,1394.23,1445.86
1966-12-30,1449.6,1452.1,1444.91,1452.1
1967-01-06,1441.35,1441.35,1413.93,1418.9
1967-01-13,1424.02,1424.02,1410.31,1423.07
1967-01-20,1441.83,1447.14,1437.59,1437.59
1967-01-27,1443.27,1446.48,1427.93,1427.93
1967-02-03,1457.5,1480.51,1457.5,1468.76
1967-02-10,1481.81,1488.78,1446.66,1472.85
1967-02-17,1460.38,1476.21,1454.86,1475.39
1967-02-24,1476.01,1484.95,1472.21,1484.54
1967-03-03,1499.09,1506.27,1485.07,1489.19
1967-03-10,1487.41,1487.41,1462.11,1462.11
1967-03-17,1460.62,1469.54,1459.36,1469.54
1967-03-24,1467.74,1467.74,1455.45,1458.42
1967-03-31,1450.31,1456.47,1438,1445.91
1967-04-07,1439.12,1439.12,1425.71,1430.41
1967-04-14,1432.63,1436.44,1418.02,1436.44
1967-04-21,1431.85,1445.46,1431.85,1444.24
1967-04-28,1436.68,1443.43,1436.68,1437.24
1967-05-05,1441.12,1456.03,1441.12,1453.26
1967-05-12,1457.49,1477.53,1451.64,1477.53
1967-05-19,1480.81,1480.81,1477.4,1477.4
1967-05-26,1474.77,1485.62,1474.75,1474.85
1967-06-02,1490.82,1505.94,1490.82,1499.09
1967-06-09,1488.69,1490.58,1476.9,1485.6
1967-06-16,1487.8,1487.8,1475.25,1476.44
1967-06-23,1468.5,1477.45,1468.5,1476.12
1967-06-30,1489.45,1495.26,1486.16,1495.26
1967-07-07,1494.44,1494.44,1473.21,1473.21
1967-07-14,1481.99,1484.45,1475.66,1484.45
1967-07-21,1481.55,1494.07,1481.24,1493.67
1967-07-28,1494.21,1494.21,1476.44,1476.44
1967-08-04,1476.33,1476.33,1446.02,1446.78
1967-08-11,1429.36,1435.39,1394.09,1394.09
1967-08-18,1369.45,1383.73,1344.98,1344.98
1967-08-25,1321.54,1350.9,1321.54,1337.25
1967-09-01,1335.15,1364.96,1324.83,1364.96
1967-09-08,1373.83,1373.83,1337.49,1339.15
1967-09-15,1331.67,1345.61,1329.72,1345.61
1967-09-22,1344.12,1350.27,1339.19,1346.75
1967-09-29,1340.38,1340.38,1317.81,1318.77
1967-10-06,1312.28,1366.8,1312.28,1366.8
1967-10-13,1380.43,1380.43,1362.66,1367.36
1967-10-20,1372.99,1378.7,1366,1377.01
1967-10-27,1382.53,1385.43,1376.09,1377.44
1967-11-03,1385.61,1385.61,1360.23,1360.23
1967-11-10,1368.92,1368.92,1344.69,1347.47
1967-11-17,1342.04,1351.96,1340.63,1340.63
1967-11-24,1273.33,1282.4,1265.24,1268.16
1967-12-01,1269.05,1288.36,1269.05,1288.36
1967-12-08,1294.93,1294.93,1256.26,1256.26
1967-12-15,1250.14,1264.2,1250.14,1257.91
1967-12-22,1259.57,1291.08,1259.57,1288.11
1967-12-29,1290.29,1290.29,1278.96,1283.47
1968-01-05,1266.27,1282.38,1266.27,1280.78
1968-01-12,1283.53,1318.46,1283.53,1318.46
1968-01-19,1314.98,1322.99,1312.74,1315.41
1968-01-26,1306.49,1313.18,1304.45,1310
1968-02-02,1306.61,1318.11,1306.61,1315.86
1968-02-09,1320.58,1331.77,1320.58,1329.78
1968-02-16,1329.18,1346.54,1329.18,1346.54
1968-02-23,1345.01,1352.03,1339.87,1339.87
1968-03-01,1341.03,1355.49,1341.03,1345.75
1968-03-08,1337.6,1337.6,1321.41,1322.47
1968-03-15,1326.68,1340.54,1318.01,1338.4
1968-03-22,1373,1373,1348.37,1348.37
1968-03-29,1356.72,1377.58,1354.69,1377.58
1968-04-05,1367.36,1394.24,1367.36,1394.24
1968-04-12,1406.32,1422.29,1402.19,1422.29
1968-04-19,1443.65,1443.65,1431.21,1431.21
1968-04-26,1440.48,1450.32,1438.24,1441.79
1968-05-03,1456.07,1466.73,1456.07,1466.73
1968-05-10,1482.69,1482.69,1461.69,1461.69
1968-05-17,1469.5,1488.81,1466.37,1488.81
1968-05-24,1500.41,1500.41,1456.23,1456.23
1968-05-31,1460.02,1466.4,1452.32,1466.4
1968-06-07,1496.56,1523.49,1496.56,1523.49
1968-06-14,1522.59,1531.46,1519.06,1527.02
1968-06-21,1532,1532,1481.24,1496.54
1968-06-28,1506.94,1544.7,1501.71,1544.7
1968-07-05,1548.9,1554.8,1540.42,1554.8
1968-07-12,1552.76,1572.69,1544.68,1572.69
1968-07-19,1581.56,1581.56,1561.66,1567.18
1968-07-26,1573.8,1582.83,1569.13,1582.51
1968-08-02,1592.11,1602.97,1583,1598.38
1968-08-09,1604.57,1622.86,1598.44,1622.06
1968-08-16,1627.82,1631.24,1612.26,1614
1968-08-23,1623.19,1648.17,1623.19,1646.97
1968-08-30,1655.68,1703.91,1655.68,1703.91
1968-09-06,1717.6,1743,1705.15,1743
1968-09-13,1748.56,1775.54,1748.56,1775.54
1968-09-20,1777.05,1811.22,1777.05,1811.22
1968-09-27,1802.98,1826.68,1802.98,1826.68
1968-10-04,1839.81,1851.49,1803.24,1814.27
1968-10-11,1830.64,1830.64,1715.47,1756.12
1968-10-18,1747.06,1754.09,1700.48,1754.09
1968-10-25,1746.83,1763.79,1726.62,1763.79
1968-11-01,1755.51,1768.94,1734.09,1734.09
1968-11-08,1710.07,1710.07,1668.09,1670.1
1968-11-15,1658.45,1697.08,1658.45,1693.95
1968-11-22,1705.01,1712.29,1693.04,1693.04
1968-11-29,1668.55,1726.09,1668.55,1726.09
1968-12-06,1743.21,1743.21,1710.95,1710.95
1968-12-13,1690.98,1725.43,1690.98,1717.76
1968-12-20,1722.33,1722.33,1689.87,1689.87
1968-12-27,1686.64,1714.89,1686.64,1714.89
1969-01-03,1733.64,1733.64,1733.64,1733.64
1969-01-10,1755.15,1761.93,1753.31,1760.27
1969-01-17,1767.35,1790.48,1767.35,1790.48
1969-01-24,1798.9,1830.87,1798.9,1826.57
1969-01-31,1833.29,1833.29,1820.62,1831.72
1969-02-07,1828.04,1849.25,1815.07,1849.25
1969-02-14,1851.08,1852.38,1825.96,1825.96
1969-02-21,1824.27,1828.85,1775.43,1776.71
1969-02-28,1765.9,1777.97,1758.54,1770.62
1969-03-07,1769.55,1796.63,1748.88,1796.63
1969-03-14,1789.32,1803.11,1778.99,1802.8
1969-03-21,1806.64,1806.64,1783.2,1794.14
1969-03-28,1815.74,1832.86,1815.74,1820.15
1969-04-04,1841.02,1868.12,1827.44,1864.83
1969-04-11,1872.1,1898.67,1865.89,1898.67
1969-04-18,1900.26,1900.26,1871.84,1884.31
1969-04-25,1878.45,1896.09,1877.25,1893.99
1969-05-02,1901.03,1911.54,1901.03,1906.44
1969-05-09,1925.14,1935.69,1917.44,1935.69
1969-05-16,1938.98,1947.71,1933.84,1933.84
1969-05-23,1939.83,1939.83,1928.29,1930.93
1969-05-30,1939.37,2002.46,1939.37,2002.46
1969-06-06,2007.61,2012.79,2000.47,2012.79
1969-06-13,2029.1,2029.59,1913.32,1921.34
1969-06-20,1955.69,1955.69,1866.65,1866.65
1969-06-27,1867.31,1976.24,1867.31,1976.24
1969-07-04,1984.61,1998,1969.67,1997.47
1969-07-11,1983.14,1987.6,1930.56,1935.07
1969-07-18,1911.12,1938.08,1898.88,1920.99
1969-07-25,1922.52,1922.52,1888.04,1890.89
1969-08-01,1875,1881.01,1842.57,1881.01
1969-08-08,1878.14,1878.7,1844.03,1872.03
1969-08-15,1877.2,1910.87,1877.2,1889.35
1969-08-22,1896.83,1897.75,1871.79,1882.04
1969-08-29,1880.43,1923.19,1880.43,1915.68
1969-09-05,1951.54,1984.69,1951.54,1977.62
1969-09-12,1983.95,2000.63,1964.46,2000.63
1969-09-19,2014.16,2016.71,1995.26,2008.25
1969-09-26,2016.85,2016.85,1968.73,1968.73
1969-10-03,1995.96,2036.8,1995.96,2022.78
1969-10-10,2038.72,2044.49,2022.7,2044.49
1969-10-17,2068.32,2122.65,2062.85,2122.65
1969-10-24,2079.75,2120.94,2079.75,2116.57
1969-10-31,2117.12,2150.1,2117.12,2122.53
1969-11-07,2133.97,2135.44,2096.9,2096.9
1969-11-14,2121.31,2148.66,2104.52,2148.66
1969-11-21,2155.14,2210.6,2155.14,2196.02
1969-11-28,2199.11,2230.58,2199.11,2211.9
1969-12-05,2251.37,2252.61,2170.15,2194.56
1969-12-12,2198.98,2262.87,2193.04,2262.87
1969-12-19,2261.9,2278.83,2261.43,2269.62
1969-12-26,2258.26,2358.96,2258.26,2358.96
1970-01-09,2402.8,2406.2,2283.7,2359
1970-01-16,2324.2,2324.2,2286.4,2286.4
1970-01-23,2309.4,2325.3,2309.4,2312
1970-01-30,2316.7,2328.6,2296.4,2296.4
1970-02-06,2310.4,2326.8,2296.7,2302.9
1970-02-13,2306.4,2311.8,2298.6,2298.6
1970-02-20,2293.9,2324.4,2293.9,2323
1970-02-27,2375.4,2385.1,2375.4,2380.3
1970-03-06,2399.8,2452.3,2396.6,2452.3
1970-03-13,2455.2,2470.2,2433.1,2446.4
1970-03-20,2459.6,2491.2,2459.6,2491.2
1970-03-27,2495.2,2504.8,2481,2504.8
1970-04-03,2510.2,2523.8,2500.1,2500.1
1970-04-10,2534.4,2534.4,2513.5,2513.5
1970-04-17,2508.1,2508.1,2471.2,2471.2
1970-04-24,2470.6,2470.6,2416.7,2422.8
1970-05-01,2386.1,2386.1,2114.3,2125.6
1970-05-08,2200.7,2209.6,2190.5,2190.5
1970-05-15,2139.1,2149.4,2018.7,2018.7
1970-05-22,2047.9,2047.9,1963.1,1989.3
1970-05-29,1933.3,2026.1,1929.6,2026.1
1970-06-05,2082.3,2133.8,2082.3,2123.8
1970-06-12,2109.6,2109.6,2029.4,2048.9
1970-06-19,2072.8,2113.2,2054.4,2113.2
1970-06-26,2149.3,2149.3,2131.9,2135.9
1970-07-03,2131.7,2148.8,2131.7,2146.9
1970-07-10,2117.6,2121.5,2102.2,2102.2
1970-07-17,2110,2110.9,2067.8,2110.5
1970-07-24,2133.9,2148.9,2125.6,2128.3
1970-07-31,2130,2159.1,2130,2159.1
1970-08-07,2164.8,2169.8,2143.1,2143.1
1970-08-14,2141.4,2142.9,2122.8,2136.1
1970-08-21,2140.6,2164.3,2140.6,2164.3
1970-08-28,2168.1,2168.1,2153.2,2157.8
1970-09-04,2132.2,2144.9,2118,2144.9
1970-09-11,2165.2,2177,2157.3,2157.3
1970-09-18,2168.4,2168.4,2079.8,2079.8
1970-09-25,2077,2094,2077,2094
1970-10-02,2042.9,2065.6,2020.9,2065.6
1970-10-09,2087.3,2094.4,2079.9,2081.3
1970-10-16,2092.4,2118.4,2092.4,2114.2
1970-10-23,2133,2133,2101.7,2101.7
1970-10-30,2094.9,2117.3,2094.9,2114.2
1970-11-06,2138.3,2143.7,2134.1,2136.6
1970-11-13,2148,2148,2110,2111.1
1970-11-20,2098.4,2098.4,2065,2065
1970-11-27,2060,2060,2012.1,2012.1
1970-12-04,1990.5,2027.3,1989.7,1989.7
